Poetic Opening,Poem,Author,Lines,Count of Metaphor,Metaphorical Name,meaning,year,extra1,meaning1
ஆத்தோரம் பூத்த மரம் ஆனைகட்டும் புங்கமரம்,தோழிமார் கதை,வைரமுத்து,ஆடு கனவுகண்டா அருவா அறியாது புழுவெல்லாம் கனவுகண்டா கொழுவுக்குப் புரியாது எப்படியோ பிரிவானோம் இடிவிழுந்த ஓடானோம்,2,ஆடு கனவு கண்டால் அருவா அறியாது,வேறுபட்ட நிலைகளைக் கொண்டவர்களின் கனவுகளைப் புரிந்துகொள்வது கடினம் என்பதைக் குறிக்கிறது.,2011,புழுவெல்லாம் கனவு கண்டால் கொழுவுக்குப் புரியாது,ஒருவரின் கனவுகள் மற்றவர்களுக்குத் தெரியாமல் போகலாம் என்பதைக் குறிக்கிறது.
ஆத்தோரம் பூத்த மரம் ஆனைகட்டும் புங்கமரம்,தோழிமார் கதை,வைரமுத்து,நாளும்கடந்திருச்சு நரைகூடவிழுந்திருச்சு வயித்துல வளந்தகொடி வயசுக்கு வந்திருச்சு,2,நரைகூட விழுந்திருச்சு,"காலம் கடந்து செல்வதை குறிக்கிறது. நரை முடி என்பது வயதானதன் ஒரு அறிகுறி. கவிஞர் வயதாகிவிட்டதையும், காலம் கடந்துவிட்டதையும் குறிக்கிறது.",2011,வயித்துல வளந்த கொடி வயசுக்கு வந்திருச்சு,குழந்தைகள் வளர்ந்துவிட்டதை குறிக்கிறது.
மலர்களே மலர்களே மலரவேண்டாம்,மலர்களே மலர்களே மலரவேண்டாம்,தாமரை,டைகள் சுமைதானே அதை முழுதும் நீக்கிவிட்டு குளிப்பேன் யாவரேனும் பார்ப்பார்கள் என்ற கவலையேதுமின்றி களிப்பேன் குழந்தையென மீண்டுமாறும் ஆசை எல்லோர்க்கும் இருக்கிறதே,1,குழந்தையென மீண்டுமாறும் ஆசை,குழந்தைகள் தங்கள் உணர்ச்சிகளை வெளிப்படுத்தத் தயங்குவதில்லை. அவர்கள் தங்களைப் பற்றி கவலைப்படுவதில்லை.,2012
மலர்களே மலர்களே மலரவேண்டாம்,மலர்களே மலர்களே மலரவேண்டாம்,தாமரை,ஆகாயம் என்னைப்பார்க்க மணல் வெளியில் நாள்முழுதும் கிடப்பேன் புதியபல பறவைக்கூட்டம் வானில் பறந்து போகிறதே சிறகு சில உதிர்த்து நீயுமாவாய் என்றே தான் அழைக்கிறதே,1,சிறகு சில உதிர்த்து நீயுமாவாய்,புதிய வாழ்க்கையைத் தொடங்க தயாராக இருக்கிறார் என்பதைக் காட்டுகின்றன.,2012
மல்லிகைப் பூவே மல்லிகைப் பூவே பார்த்தாயா,மல்லிகைப் பூவே,தாமரை,சின்ன சின்ன கைகளிலே வண்ணம் சிந்தும் ரோஜாப்பூ சிரித்து பேசி விளையாடும் நெஞ்சம் இங்கு மத்தாப்பூ,1,நெஞ்சம் இங்கு மத்தாப்பூ,"குழந்தைகளின் மகிழ்ச்சியையும், இயல்பையும் வெளிப்படுத்துகிறது.",2012
மல்லிகைப் பூவே மல்லிகைப் பூவே பார்த்தாயா,மல்லிகைப் பூவே,தாமரை,இன்னும் அந்தி வானில் பச்சைக்கிளி கூட்டம் என்ன சொல்லி பறக்கிறது? நம்மை கண்டு நானி இன்னும் கொஞ்ச தூரம் தள்ளி தள்ளி போகிறது,1,நம்மை கண்டு நானி இன்னும் கொஞ்ச தூரம் தள்ளி தள்ளி போகிறது,பறக்கும் பறவைகள் கவிஞரை கண்டு வெக்கப்பட்டு விலகி செலவ்தாக பாடுகின்றார்,2012
மல்லிகைப் பூவே மல்லிகைப் பூவே பார்த்தாயா,மல்லிகைப் பூவே,தாமரை,பட்டு தென்றல் காற்று இங்கே இங்கே பார்க்கிறது மொட்டு விடும் மலரை காஞ்சி பட்டு நூலில் கட்டி தர கேட்கிறது வேலிகள் கிடையாது எந்த வெள்ளமும் நெருங்காது நிலவே இது கொஞ்சும் கிளிகளின் இசைப்பாட்டு,2,மொட்டு விடும் மலர்,புதிய தொடக்கத்தின் சின்னம்,2012,"வேலிகள் இல்லாத பூமி,
வெள்ளம் நெருங்காத பூமி",பாதுகாப்பு மற்றும் அமைதியின் சின்னம்
ஏ மிலேச்ச நாடே! எத்தனை கொடுமைகள் செய்து விட்டாய் எங்கள் தமிழினத்திற்கு...,ஏ மிலேச்ச நாடே!,தாமரை,"குறள்நெறியில் வளர்ந்து அறநெறியில் வாழ்ந்தவள் அறம் பாடுகிறேன்! தாயே என்றழைத்த வாயால் பேயே என்றழைக்க வைத்து விட்டாய்! இனி நீ வேறு, நான் வேறு!",2,தாயே என்றழைத்த வாயால் பேயே என்றழைக்க வைத்து விட்டாய்!,கவிஞர் தனது தாயின் செயலால் மிகவும் வேதனைப்பட்டிருப்பதை வெளிப்படுத்துகிறது.,2012,குறள்நெறியில் வளர்ந்து அறநெறியில் வாழ்ந்தவள்,கவிஞர் தனது தாயின் மீது கொண்ட மரியாதையை வெளிப்படுத்துகிறது.
வானவில்லாய் ஆணும் வண்ணம் ஏழாய் பெண்ணும் இருந்தால் இன்னும்,வானவில்லாய் ஆணும்,தாமரை,வானவில்லாய் ஆணும் வண்ணம் ஏழாய் பெண்ணும் இருந்தால் வானின் அழகு கூடும் சுட்டு விரலாய் நீயும் கட்டை விரலாய் நானும் எழுதும் எதுவும் கவிதையாக மாறும்,2,வானவில்லாய் ஆணும் வண்ணம் ஏழாய் பெண்ணும் இருந்தால்,தலைவனும் தலைவியும் எப்பொதும் ஒன்றாக இருக்க வேண்டும் என்பதை குறிக்கின்றார்,2012,சுட்டு விரலாய் நீயும் கட்டை விரலாய் நானும்,தலைவன் தலைவி இரண்டு பேரும் ஒருவருக்கொருவர் ஆதரவளிக்க வேண்டும் என்பதைக் குறிக்கிறது.
ஆக்சிஜன் மேலிருந்த அன்பு குறைந்துபோய் இப்போதெல்லாம் ஹைட்ரஜனோடு ஐக்கியமாகி விட்டோம்,புத்தர் சிரித்தார்,தாமரை,ஆக்சிஜன் மேலிருந்த அன்பு குறைந்துபோய் இப்போதெல்லாம் ஹைட்ரஜனோடு ஐக்கியமாகி விட்டோம்,1,ஆக்சிஜன் மேலிருந்த அன்பு குறைந்துபோய் இப்போதெல்லாம் ஹைட்ரஜனோடு ஐக்கியமாகி விட்டோம்,நவீனத்துவத்தினால் மக்கள் இயற்கையை வெறுத்து செயற்கையை நாடி செல்கிறார்கள் என்பதை கவிஞர் அணுகுண்டுடன் ஒப்பிட்டு சொல்லி இருக்கின்றார்.,2012
வேட்டையாடும் பின்பனி இரவு அகல புலரும் காலையில் உன்னையே நினைந்து உருகிக் கிடந்தேன்.,பாலைப் பாட்டு, வ. ஐ. ச. ஜெயபாலன்,நாழை விழா மேடையில் இடியாய்ப் பறை அதிர  கொடி மின்னலாய் படருவாய் என் முகில் வண்ணத் தேவதை. உன் பறையின் சொற்படிக்கு பிரபஞ்சத் தட்டாமாலையாய் சிவ நடனம் தொடரும்.,1,கொடி மின்னலாய் படருவாய்,"வேகமாகவும், மின்னலின் ஒளியைப்போல பிரகாசமாகவும், ஒருவர் மேடையில் நுழையும் ஒரு காட்சியை உருவகப்படுத்துகிறது.",2014
வரதட்சிணை எல்லாம் கேட்டு உன்னைக் கொடுமைப்படுத்திவிட மாட்டேன். ஆனால் அதைவிடக் கொடுமையாய் இருக்கும் என் காதல்,கொடுமையாய் இருக்கும் என் காதல்,தபு ஷங்கர்,வரதட்சிணை எல்லாம் கேட்டு உன்னைக் கொடுமைப்படுத்திவிட மாட்டேன். ஆனால் அதைவிடக் கொடுமையாய் இருக்கும் என் காதல்,1,வரதட்சிணை எல்லாம் கேட்டு உன்னைக் கொடுமைப்படுத்திவிட மாட்டேன். ஆனால் அதைவிடக் கொடுமையாய் இருக்கும் என் காதல்,"ஆண் தனது காதல் உணர்வுகளை எவ்வளவு தீவிரமாக உணர்கிறார் என்பதை உணர முடிகிறது. அவனுடைய காதல், அவனைக் கட்டுப்படுத்துகிறது. அது அவனுக்கு வலியையும், துன்பத்தையும் கொடுக்கிறது.",2015
எனது உறக்கத்தின் வாசலில் நான் காவல் வைத்திருக்கிறேன். உனது கனவுகளை மட்டும் அனுமதிக்க..,உனது கனவுகள்,தபு ஷங்கர்,எனது உறக்கத்தின் வாசலில் நான் காவல் வைத்திருக்கிறேன். உனது கனவுகளை மட்டும் அனுமதிக்க..,1,நான் காவல் வைத்திருக்கிறேன். உனது கனவுகளை மட்டும் அனுமதிக்க,"காதலர் தனது காதலியின் கனவுகளை எவ்வளவு முக்கியமாகக் கருதுகிறார் என்பதைக் காட்டுகிறது. அவர், தனது காதலியின் கனவுகளை தனது உறக்கத்தின் வாசலில் காவல் வைத்துக் கொள்வதன் மூலம், அவற்றை பாதுகாக்க விரும்புகிறார்.",2015
நிழல் தேடாதே உன் நிழலில் ஒரு ஊரையே நிற்கவை !,நிழல் தேடாதே,பா. விஜய்,நிழல் தேடாதே உன் நிழலில் ஒரு ஊரையே நிற்கவை ! முட்களில் மோதிக் கிழியாதவனுக்குப் பூக்களைத் தடவும் தகுதி கிடையாது !,1,முட்களில் மோதிக் கிழியாதவனுக்குப் பூக்களைத் தடவும் தகுதி கிடையாது !,"வாழ்க்கையில் வெற்றிபெற, கடின உழைப்பு மற்றும் தியாகம் தேவைப்படுகிறது. வாழ்க்கையில் எளிதான வழியில் வெற்றி பெற முடியாது.",2011
ஒருமுறை பிறந்தேன் உலகை காண்பதற்கு அல்ல உன் அழகை காண்பதற்கு....,உண்மைக் காதல்,கவிஞர் வாலி,ஒருமுறை பிறந்தேன் உலகை காண்பதற்கு அல்ல உன் அழகை காண்பதற்கு....  ,1,ஒருமுறை பிறந்தேன் உலகை காண்பதற்கு அல்ல உன் அழகை காண்பதற்கு....  ,"உலகைக் காண்பதை விட, காதலிக்கும் நபரின் அழகைப் பார்ப்பதற்குத்தான் பிறந்ததாகக் கூறுகிறார். இது காதலின் வலிமையையும், அது ஒரு நபரை எவ்வாறு மாற்றிவிடும் என்பதையும் காட்டுகிறது.",2011
ஒருமுறை பிறந்தேன் உலகை காண்பதற்கு அல்ல உன் அழகை காண்பதற்கு....,உண்மைக் காதல்,கவிஞர் வாலி,ஒருமுறை வளர்ந்தேன் இளமை காலத்திற்கு அல்ல உன் வருகை காலத்திற்கு....  ,1,ஒருமுறை வளர்ந்தேன் இளமை காலத்திற்கு அல்ல உன் வருகை காலத்திற்கு....  ,"இந்த நபர் இளமை காலத்திற்கு வளரவில்லை, மாறாக காதலிக்கும் நபரின் வருகைக்காக வளர்ந்ததாகக் கூறுகிறார். இது காதலின் வலிமையையும், அது ஒரு நபரை எவ்வாறு மாற்றிவிடும் என்பதையும் காட்டுகிறது.",2011
ஒருமுறை பிறந்தேன் உலகை காண்பதற்கு அல்ல உன் அழகை காண்பதற்கு....,உண்மைக் காதல்,கவிஞர் வாலி,ஒருமுறை தவித்தேன் இசையை கேட்பதற்காக அல்ல உன் குரலை கேட்பதற்காக....  ,1,ஒருமுறை தவித்தேன் இசையை கேட்பதற்காக அல்ல உன் குரலை கேட்பதற்காக....  ,"இந்த நபர் இசையைக் கேட்க தவிக்கவில்லை, மாறாக காதலிக்கும் நபரின் குரலைக் கேட்க தவிக்கதாகக் கூறுகிறார். இது காதலின் வலிமையையும், அது ஒரு நபரை எவ்வாறு மாற்றிவிடும் என்பதையும் காட்டுகிறது.",2011
ஒருமுறை பிறந்தேன் உலகை காண்பதற்கு அல்ல உன் அழகை காண்பதற்கு....,உண்மைக் காதல்,கவிஞர் வாலி,பலமுறை துடித்தது என் இதயம் உயிர் வாழ்வதற்காக அல்ல உன்னோடு வாழ்வதற்கு...,1,பலமுறை துடித்தது என் இதயம் உயிர் வாழ்வதற்காக அல்ல உன்னோடு வாழ்வதற்கு...,"இந்த நபர் உயிர் வாழ்வதற்காக இதயம் துடிக்கவில்லை, மாறாக காதலிக்கும் நபருடன் வாழ்வதற்காக இதயம் துடிக்கிறதாகக் கூறுகிறார். இது காதலின் வலிமையையும், அது ஒரு நபரை எவ்வாறு மாற்றிவிடும் என்பதையும் காட்டுகிறது.",2011
பாவேந்தன் பாரதிதாசன் பாட்டில் வைத்துப் பரவிய...,ராமானுஜ காவியம் - கவிஞர் வாலி,கவிஞர் வாலி,இருக்கும் நீரெலாம் - இரக்கும் நிலத்திற்கீந்து - இறக்கும் மேகமும் - இவனும் ஒன்று; ஈர மனத்தவன்; ஈ எனாமலே - ஈயும் இனத்தவன் !,1,ஈர மனத்தவன்," ஒரு நபரின் சோகமான அல்லது துக்ககரமான மனநிலையை வெளிப்படுத்துகிறது. இந்த நபர் மனம் ஈரமாக இருக்கிறது, ஏனென்றால் அவர்கள் துக்கமாகவோ சோகமாகவோ இருக்கிறார்கள். இது ஒரு நபரின் உணர்ச்சிகளை வெளிப்படுத்த ஒரு வலுவான மற்றும் பிரதிபலிப்பு வழி.",2011
மலரே குறிஞ்சி மலரே…..,மலரே குறிஞ்சி மலரே…..,கவிஞர் வாலி,தலைவன் சூட நீ மலர்ந்தாய் பிறந்த பயனை நீ அடைந்தாய் மலரே குறிஞ்சி மலரே…..,1,தலைவன் சூட நீ மலர்ந்தாய்,"இதில் குறிப்பிடப்படும் பெண் ஆனவள், பிறந்திருப்பதே தலைவனை மணப்பதற்காக தான் என கவிஞர் கூறுகின்றார்.",2011
கொடிவருடிப் பூந்தென்றல் குலவுகின்ற தென்பொதிகை மடிவருடிப் பூத்தவளே,தமிழன்னைக்கு நன்றி,கவிஞர் வாலி,கொடிவருடிப் பூந்தென்றல் குலவுகின்ற தென்பொதிகை மடிவருடிப் பூத்தவளே! மணித்தமிழே! மாற்றாரின் அடிதிருடிப் பாடாமல் அம்மா!நின் அரவிந்த அடிவருடிப்பாட என்னை ஆளாக்கி வைத்தனையே!,1,கொடிவருடிப் பூந்தென்றல் குலவுகின்ற தென்பொதிகை மடிவருடிப் பூத்தவளே,"இந்த பெண், இயற்கையின் ஒரு பகுதியாக இருக்கிறாள். அவள் இயற்கையின் அழகை பிரதிபலிக்கிறாள். இந்த உருவகம், ஒரு பெண்ணின் அழகை ஒரு புதிய பார்வையில் காட்டுகிறது.",2011
சாக்கடையில் விழுந்தாலும் சந்தனத்தில் விழுந்தாலும் எதுவுமே ஒட்டிக் கொள்ளாமல் ,நிழலுக்கும் இருக்கும் ஞானம்,கவிஞர் வாலி,சாக்கடையில் விழுந்தாலும் சந்தனத்தில் விழுந்தாலும் எதுவுமே ஒட்டிக் கொள்ளாமல் உள்ளது உள்ளபடியே எழுந்து வருகிறது என்னுடைய நிழல்.,1,சாக்கடையில் விழுந்தாலும் சந்தனத்தில் விழுந்தாலும் எதுவுமே ஒட்டிக் கொள்ளாமல் உள்ளது உள்ளபடியே எழுந்து வருகிறது என்னுடைய நிழல்.,"ஒரு நபரின் மன உறுதி மற்றும் வலிமையை வெளிப்படுத்துகிறது. இந்த நபர், எந்த சூழ்நிலையிலும் தன்னை மாற்றிக்கொள்ளாமல் இருக்க முடியும். இது ஒரு நபர் எவ்வளவு வலுவானவர் என்பதையும், அவர் எவ்வளவு தன்னம்பிக்கையுடன் இருக்கிறார் என்பதையும் காட்டுகிறது",2011
தன் தலையை சீவியவனுக்கே!  தண்ணீர் தருகிறது இளநீர்....!! ,இளநீர் கவிதை,கவிஞர் வாலி,தன் தலையை சீவியவனுக்கே!  தண்ணீர் தருகிறது இளநீர்....!! ,1,தன் தலையை சீவியவனுக்கே!  தண்ணீர் தருகிறது இளநீர்....!! ,தனக்கு தீங்கு விளைவித்தவனுக்கு கூட உதவி செய்வதை ஒரு வலியுறுத்துகிறார் கவிஞர்,2011
இறுதியில் காவல் அதிகாரி என் கவிதையைப் பிடித்துக் கொண்டு சென்றார் ,பசி,லீனா மணிமேகலை,விசாரணையின் போது அவர் கண்களைக் கட்டிக் கொண்டிருந்தார் ஆடையில்லாத என் கவிதையைக் காண அவருக்கு அச்சமாக இருந்ததாம்.,1,விசாரணையின் போது அவர் கண்களைக் கட்டிக் கொண்டிருந்தார் ஆடையில்லாத என் கவிதையைக் காண அவருக்கு அச்சமாக இருந்ததாம்.,"சக வாழ்வில் கடைப்பிடிக்கப்படுகின்ற கலாச்சாரம், விழுமியம் என்பவற்றால் பாதிக்கப்பட்ட கவிஞர், தன் குமுறல்களை பிற மனிதர்களுக்கு கூறும் முனைப்பில் இருக்க, மனிதர்கள் அதனை பொருட்பெடுத்தாது, அவற்றை கண்மூடித்தனமாக நம்பிக்கொண்டு இருப்பதாக கவிஞர் கூறுகின்றார்.  ",2014
இறுதியில் காவல் அதிகாரி என் கவிதையைப் பிடித்துக் கொண்டு சென்றார் ,பசி,லீனா மணிமேகலை,ஆணையிட்ட நீதிபதி தன் கண்களோடு காதுகளையும் பொத்திக் கொண்டிருந்தார் என் கவிதை பேசிய சொற்களின் புதிய அர்த்தங்கள் அவரை திடுக்கிடச் செய்தனவாம்,1,நீதிபதி தன் கண்களோடு காதுகளையும் பொத்திக் கொண்டிருந்தார்,கவிஞர் கூறியவற்றில் எந்த ஒரு பிள்ளையோ குறைபாடுகளோ இல்லை என்பதை ஏற்கனவே அறிந்த சமூக வல்லுநர்கள் தங்களது வாயை பொற்றியவாறு மக்களுக்கு அதன் பற்றிய உண்மையை வெளியிடாமல்மறைத்து வைத்திருந்தார்கள் என கவிஞர் கூறுகின்றார்.,2014
இறுதியில் காவல் அதிகாரி என் கவிதையைப் பிடித்துக் கொண்டு சென்றார் ,பசி,லீனா மணிமேகலை,நாளடைவில் மற்ற கைதிகளும் ஆடைகளை களைந்தனர் அவர்கள் பேசத் தொடங்கிய புதிய மொழியால்  அதிகாரிகள் மனம் பிறழ்ந்தனர்,1,பேசத் தொடங்கிய புதிய மொழியால் அதிகாரிகள் மனம் பிறழ்ந்தனர்,நீண்டகால முயற்சியினாலும் அதன் உண்மை தன்மையினாலும் இக்கருத்து இன்னும் பல மனிதர்களுக்கு போய் சேர்ந்த காரணத்தினால் அவர்களும் தங்களது கருத்துக்களை வெளிப்படையாக வெளியிட தொடங்கினார்கள். இது இன்னும் பல மனிதர்களுக்கு போய் சேர்ந்ததாக கவிஞர் கூறுகிறார்,2014
நீ உன் சொற்களை என்னை வல்லுறவு செய்ய ஏவினாய்,வேடிக்கை,லீனா மணிமேகலை,நீ உன் சொற்களை என்னை வல்லுறவு செய்ய ஏவினாய்,1,நீ உன் சொற்களை என்னை வல்லுறவு செய்ய ஏவினாய்,வார்த்தைகள் ஒரு நபரை எவ்வாறு பாதிக்க முடியும் என்பதைக் குறிக்கிறது. வார்த்தைகளைப் பயன்படுத்தும் போது கவனமாக இருக்க வேண்டும் என்பதை நினைவூட்டுகிறது.,2014
ஒரு அநாதியான நாளில் முற்றிலும் புதியவனைத் தேர்ந்தெடுத்தேன்.,ஒரு நாள்,லீனா மணிமேகலை,ஒரு அநாதியான நாளில் முற்றிலும் புதியவனைத் தேர்ந்தெடுத்தேன். நேற்றோ. நாளையோ இல்லாத இன்றானவன்.,1,நேற்றோ. நாளையோ இல்லாத இன்றானவன் மனிதன்.,"ஒரு நபர் கடந்த காலத்தால் கட்டுப்படுத்தப்படக்கூடாது, எதிர்காலத்தைக் கவலைப்படக்கூடாது, தருணத்தில் கவனம் செலுத்த வேண்டும் என்பதைக் குறிக்கிறது.",2014